company_id,flight_number,scheduled_departure_date_local,scheduled_departure_station_code,scheduled_arrival_station_code,scheduled_departure_datetime_local,scheduled_arrival_datetime_local,actual_departure_datetime_local,actual_arrival_datetime_local,total_seats,fleet_type,carrier,scheduled_ground_time_minutes,actual_ground_time_minutes,minimum_turn_minutes,departure_delay_minutes,pax_load,load_factor,transfer_bags,origin_bags,total_checked_bags,transfer_bag_ratio,total_ssr_count,ssr_category
UA,1803,2025-08-12,ORD,DEN,2025-08-12 10:44:00+00:00,2025-08-12 12:32:00+00:00,2025-08-12 10:43:00+00:00,2025-08-12 12:11:00+00:00,200,A321-2NX,Mainline,791,750,62,-1.0,200,1.0,37.0,64.0,101.0,0.3663366336633663,2.0,Medium SSR (1-5)
UA,2333,2025-08-12,ORD,BWI,2025-08-12 10:46:00+00:00,2025-08-12 13:48:00+00:00,2025-08-12 10:43:00+00:00,2025-08-12 13:32:00+00:00,179,B737-900,Mainline,694,706,56,-3.0,172,0.9608938547486032,37.0,61.0,98.0,0.3775510204081632,3.0,Medium SSR (1-5)
UA,1324,2025-08-08,ORD,SFO,2025-08-08 19:48:00+00:00,2025-08-08 22:38:00+00:00,2025-08-08 19:52:00+00:00,2025-08-08 22:39:00+00:00,200,A321-2NX,Mainline,84,96,62,4.0,198,0.99,65.0,37.0,102.0,0.6372549019607843,3.0,Medium SSR (1-5)
UA,2440,2025-08-03,ORD,LAS,2025-08-03 13:02:00+00:00,2025-08-03 15:03:00+00:00,2025-08-03 13:00:00+00:00,2025-08-03 14:52:00+00:00,179,B737-MAX9,Mainline,67,83,64,-2.0,179,1.0,77.0,54.0,131.0,0.5877862595419847,4.0,Medium SSR (1-5)
OO,5763,2025-08-03,ORD,TUL,2025-08-03 12:45:00+00:00,2025-08-03 14:49:00+00:00,2025-08-03 12:39:00+00:00,2025-08-03 14:32:00+00:00,76,ERJ-175,Express,47,50,34,-6.0,74,0.9736842105263158,25.0,19.0,44.0,0.5681818181818182,5.0,Medium SSR (1-5)
UA,1842,2025-08-11,ORD,SAN,2025-08-11 20:20:00+00:00,2025-08-11 22:44:00+00:00,2025-08-11 20:22:00+00:00,2025-08-11 22:59:00+00:00,200,A321-2NX,Mainline,85,65,62,2.0,194,0.97,76.0,38.0,114.0,0.6666666666666666,2.0,Medium SSR (1-5)
UA,481,2025-08-13,ORD,RNO,2025-08-13 19:52:00+00:00,2025-08-13 22:19:00+00:00,2025-08-13 22:23:00+00:00,2025-08-14 00:22:00+00:00,126,B737-700,Mainline,-24,36,43,151.0,113,0.8968253968253969,45.0,53.0,98.0,0.4591836734693877,2.0,Medium SSR (1-5)
UA,2144,2025-08-07,ORD,YYZ,2025-08-07 13:01:00+00:00,2025-08-07 15:46:00+00:00,2025-08-07 13:58:00+00:00,2025-08-07 16:47:00+00:00,150,A320-200,Mainline,73,153,60,57.0,148,0.9866666666666668,47.0,59.0,106.0,0.4433962264150943,2.0,Medium SSR (1-5)
OO,5631,2025-08-04,ORD,DAY,2025-08-04 18:25:00+00:00,2025-08-04 20:57:00+00:00,2025-08-04 18:21:00+00:00,2025-08-04 20:57:00+00:00,50,CRJ-550,Express,94,101,29,-4.0,50,1.0,32.0,6.0,38.0,0.8421052631578947,1.0,Medium SSR (1-5)
UA,1778,2025-08-06,ORD,OMA,2025-08-06 08:45:00+00:00,2025-08-06 10:26:00+00:00,2025-08-06 08:38:00+00:00,2025-08-06 10:40:00+00:00,166,B737-800,Mainline,48,50,51,-7.0,136,0.8192771084337349,46.0,14.0,60.0,0.7666666666666667,1.0,Medium SSR (1-5)
UA,310,2025-08-03,ORD,MCI,2025-08-03 15:53:00+00:00,2025-08-03 17:31:00+00:00,2025-08-03 15:54:00+00:00,2025-08-03 17:31:00+00:00,126,B737-700,Mainline,72,68,43,1.0,113,0.8968253968253969,101.0,17.0,118.0,0.8559322033898306,2.0,Medium SSR (1-5)
UA,1815,2025-08-06,ORD,MSY,2025-08-06 10:50:00+00:00,2025-08-06 13:20:00+00:00,2025-08-06 10:45:00+00:00,2025-08-06 13:02:00+00:00,126,A319-100,Mainline,2319,2312,43,-5.0,122,0.9682539682539684,32.0,51.0,83.0,0.3855421686746988,3.0,Medium SSR (1-5)
UA,2155,2025-08-07,ORD,LAX,2025-08-07 19:40:00+00:00,2025-08-07 22:10:00+00:00,2025-08-07 21:03:00+00:00,2025-08-07 23:45:00+00:00,234,B757-300,Mainline,275,350,66,83.0,234,1.0,36.0,84.0,120.0,0.3,2.0,Medium SSR (1-5)
YX,3718,2025-08-05,ORD,MSN,2025-08-05 09:02:00+00:00,2025-08-05 10:13:00+00:00,2025-08-05 08:56:00+00:00,2025-08-05 10:13:00+00:00,76,ERJ-175,Express,63,65,39,-6.0,73,0.9605263157894736,39.0,10.0,49.0,0.7959183673469388,4.0,Medium SSR (1-5)
G7,4461,2025-08-04,ORD,ABE,2025-08-04 13:51:00+00:00,2025-08-04 17:00:00+00:00,2025-08-04 13:42:00+00:00,2025-08-04 16:29:00+00:00,50,CRJ-550,Express,115,106,33,-9.0,46,0.92,10.0,11.0,21.0,0.4761904761904761,1.0,Medium SSR (1-5)
UA,2618,2025-08-14,ORD,STL,2025-08-14 14:23:00+00:00,2025-08-14 15:47:00+00:00,2025-08-14 14:48:00+00:00,2025-08-14 16:00:00+00:00,150,A320-200,Mainline,68,93,46,25.0,137,0.9133333333333332,86.0,23.0,109.0,0.7889908256880734,6.0,High SSR (>5)
UA,1387,2025-08-06,ORD,SFO,2025-08-06 08:50:00+00:00,2025-08-06 11:42:00+00:00,2025-08-06 08:44:00+00:00,2025-08-06 11:30:00+00:00,179,B737-900,Mainline,80,73,56,-6.0,178,0.994413407821229,41.0,72.0,113.0,0.3628318584070796,5.0,Medium SSR (1-5)
UA,2005,2025-08-09,ORD,TYS,2025-08-09 19:50:00+00:00,2025-08-09 22:35:00+00:00,2025-08-09 19:43:00+00:00,2025-08-09 22:11:00+00:00,126,B737-700,Mainline,88,73,43,-7.0,66,0.5238095238095238,28.0,15.0,43.0,0.6511627906976745,0.0,Low SSR (0)
OO,5360,2025-08-03,ORD,MBS,2025-08-03 13:55:00+00:00,2025-08-03 16:10:00+00:00,2025-08-03 13:49:00+00:00,2025-08-03 16:04:00+00:00,50,CRJ-550,Express,55,67,29,-6.0,44,0.88,22.0,3.0,25.0,0.88,1.0,Medium SSR (1-5)
UA,1634,2025-08-08,ORD,IAD,2025-08-08 14:24:00+00:00,2025-08-08 17:30:00+00:00,2025-08-08 14:30:00+00:00,2025-08-08 17:54:00+00:00,179,B737-MAX9,Mainline,77,125,56,6.0,156,0.8715083798882681,56.0,44.0,100.0,0.56,3.0,Medium SSR (1-5)
YX,3520,2025-08-14,ORD,CVG,2025-08-14 21:16:00+00:00,2025-08-14 23:46:00+00:00,2025-08-14 21:16:00+00:00,2025-08-14 23:47:00+00:00,76,ERJ-175,Express,162,191,34,0.0,70,0.9210526315789472,37.0,8.0,45.0,0.8222222222222222,1.0,Medium SSR (1-5)
UA,1403,2025-08-02,ORD,SLC,2025-08-02 19:40:00+00:00,2025-08-02 22:16:00+00:00,2025-08-02 19:55:00+00:00,2025-08-02 22:11:00+00:00,126,A319-100,Mainline,79,87,43,15.0,113,0.8968253968253969,54.0,22.0,76.0,0.7105263157894737,2.0,Medium SSR (1-5)
G7,4563,2025-08-12,ORD,FSD,2025-08-12 12:45:00+00:00,2025-08-12 14:35:00+00:00,2025-08-12 12:38:00+00:00,2025-08-12 14:12:00+00:00,50,CRJ-550,Express,63,35,29,-7.0,47,0.94,8.0,7.0,15.0,0.5333333333333333,1.0,Medium SSR (1-5)
OO,5447,2025-08-14,ORD,PVD,2025-08-14 11:05:00+00:00,2025-08-14 14:39:00+00:00,2025-08-14 11:04:00+00:00,2025-08-14 14:38:00+00:00,70,ERJ-175,Express,71,70,34,-1.0,70,1.0,15.0,39.0,54.0,0.2777777777777778,0.0,Low SSR (0)
OO,5274,2025-08-11,ORD,SBN,2025-08-11 21:30:00+00:00,2025-08-11 23:30:00+00:00,2025-08-12 09:05:00+00:00,2025-08-12 11:00:00+00:00,50,CRJ-550,Express,265,913,29,695.0,16,0.32,23.0,0.0,23.0,1.0,4.0,Medium SSR (1-5)
OO,5414,2025-08-06,ORD,MEM,2025-08-06 15:35:00+00:00,2025-08-06 17:34:00+00:00,2025-08-06 15:34:00+00:00,2025-08-06 17:20:00+00:00,50,CRJ-550,Express,40,52,29,-1.0,50,1.0,27.0,7.0,34.0,0.7941176470588235,0.0,Low SSR (0)
OO,5726,2025-08-04,ORD,TYS,2025-08-04 07:25:00+00:00,2025-08-04 10:17:00+00:00,2025-08-04 07:19:00+00:00,2025-08-04 10:14:00+00:00,50,CRJ-550,Express,755,758,29,-6.0,40,0.8,8.0,8.0,16.0,0.5,1.0,Medium SSR (1-5)
UA,1068,2025-08-12,ORD,IAD,2025-08-12 08:52:00+00:00,2025-08-12 11:55:00+00:00,2025-08-12 08:48:00+00:00,2025-08-12 11:44:00+00:00,176,B757-200,Mainline,852,850,56,-4.0,141,0.8011363636363636,48.0,55.0,103.0,0.4660194174757281,1.0,Medium SSR (1-5)
OO,5637,2025-08-11,ORD,GRB,2025-08-11 18:05:00+00:00,2025-08-11 19:18:00+00:00,2025-08-11 18:30:00+00:00,2025-08-11 19:50:00+00:00,50,CRJ-200,Express,55,54,29,25.0,50,1.0,20.0,19.0,39.0,0.5128205128205128,2.0,Medium SSR (1-5)
OO,4748,2025-08-01,ORD,ATW,2025-08-01 20:20:00+00:00,2025-08-01 21:35:00+00:00,2025-08-01 21:00:00+00:00,2025-08-01 22:02:00+00:00,50,CRJ-550,Express,3,39,29,40.0,45,0.9,49.0,10.0,59.0,0.8305084745762712,3.0,Medium SSR (1-5)
G7,4563,2025-08-03,ORD,FSD,2025-08-03 12:45:00+00:00,2025-08-03 14:35:00+00:00,2025-08-03 12:38:00+00:00,2025-08-03 14:30:00+00:00,50,CRJ-550,Express,42,47,29,-7.0,50,1.0,16.0,6.0,22.0,0.7272727272727273,3.0,Medium SSR (1-5)
OO,5568,2025-08-14,ORD,MLI,2025-08-14 09:07:00+00:00,2025-08-14 10:22:00+00:00,2025-08-14 09:01:00+00:00,2025-08-14 10:01:00+00:00,50,CRJ-200,Express,62,56,29,-6.0,50,1.0,38.0,18.0,56.0,0.6785714285714286,2.0,Medium SSR (1-5)
UA,2862,2025-08-04,ORD,IAD,2025-08-04 10:50:00+00:00,2025-08-04 13:49:00+00:00,2025-08-04 11:28:00+00:00,2025-08-04 14:27:00+00:00,179,B737-MAX9,Mainline,80,54,56,38.0,179,1.0,18.0,78.0,96.0,0.1875,2.0,Medium SSR (1-5)
UA,769,2025-08-13,ORD,BCN,2025-08-13 21:35:00+00:00,2025-08-14 13:15:00+00:00,2025-08-13 21:50:00+00:00,2025-08-14 13:11:00+00:00,243,B787-8,Mainline,205,166,150,15.0,210,0.8641975308641975,113.0,58.0,171.0,0.6608187134502924,3.0,Medium SSR (1-5)
UA,1776,2025-08-04,ORD,PHL,2025-08-04 18:20:00+00:00,2025-08-04 21:35:00+00:00,2025-08-04 18:15:00+00:00,2025-08-04 21:27:00+00:00,166,B737-800,Mainline,75,73,51,-5.0,166,1.0,53.0,48.0,101.0,0.5247524752475248,0.0,Low SSR (0)
UA,1363,2025-08-08,ORD,LAX,2025-08-08 12:54:00+00:00,2025-08-08 15:23:00+00:00,2025-08-08 12:45:00+00:00,2025-08-08 14:50:00+00:00,200,A321-2NX,Mainline,75,88,62,-9.0,198,0.99,35.0,101.0,136.0,0.2573529411764705,8.0,High SSR (>5)
OO,5427,2025-08-02,ORD,PIA,2025-08-02 09:05:00+00:00,2025-08-02 10:19:00+00:00,2025-08-02 08:59:00+00:00,2025-08-02 10:36:00+00:00,50,CRJ-200,Express,92,99,29,-6.0,44,0.88,27.0,12.0,39.0,0.6923076923076923,2.0,Medium SSR (1-5)
UA,534,2025-08-07,ORD,EWR,2025-08-07 17:55:00+00:00,2025-08-07 21:28:00+00:00,2025-08-07 18:02:00+00:00,2025-08-07 21:10:00+00:00,200,A321-2NX,Mainline,76,76,62,7.0,185,0.925,19.0,18.0,37.0,0.5135135135135135,3.0,Medium SSR (1-5)
OO,5843,2025-08-08,ORD,ECP,2025-08-08 10:50:00+00:00,2025-08-08 13:23:00+00:00,2025-08-08 10:40:00+00:00,2025-08-08 13:15:00+00:00,76,ERJ-175,Express,75,63,34,-10.0,66,0.868421052631579,13.0,29.0,42.0,0.3095238095238095,0.0,Low SSR (0)
UA,1124,2025-08-09,ORD,IAH,2025-08-09 16:00:00+00:00,2025-08-09 18:58:00+00:00,2025-08-09 16:41:00+00:00,2025-08-09 20:10:00+00:00,179,B737-900,Mainline,69,76,56,41.0,167,0.9329608938547486,166.0,18.0,184.0,0.9021739130434784,0.0,Low SSR (0)
UA,1209,2025-08-06,ORD,EWR,2025-08-06 21:25:00+00:00,2025-08-07 00:46:00+00:00,2025-08-06 23:39:00+00:00,2025-08-07 02:42:00+00:00,179,B737-MAX9,Mainline,88,81,56,134.0,165,0.9217877094972068,24.0,66.0,90.0,0.2666666666666666,7.0,High SSR (>5)
UA,2394,2025-08-01,ORD,DEN,2025-08-01 18:35:00+00:00,2025-08-01 20:36:00+00:00,2025-08-01 19:12:00+00:00,2025-08-01 21:28:00+00:00,234,B757-300,Mainline,93,131,66,37.0,230,0.9829059829059827,47.0,77.0,124.0,0.3790322580645161,3.0,Medium SSR (1-5)
OO,5414,2025-08-04,ORD,MEM,2025-08-04 15:37:00+00:00,2025-08-04 17:38:00+00:00,2025-08-04 15:36:00+00:00,2025-08-04 17:29:00+00:00,76,ERJ-175,Express,45,53,34,-1.0,76,1.0,27.0,21.0,48.0,0.5625,3.0,Medium SSR (1-5)
UA,1909,2025-08-12,ORD,TVC,2025-08-12 10:51:00+00:00,2025-08-12 13:06:00+00:00,2025-08-12 10:45:00+00:00,2025-08-12 13:15:00+00:00,179,B737-900,Mainline,83,82,56,-6.0,78,0.435754189944134,25.0,11.0,36.0,0.6944444444444444,4.0,Medium SSR (1-5)
UA,1842,2025-08-05,ORD,SAN,2025-08-05 20:20:00+00:00,2025-08-05 22:44:00+00:00,2025-08-05 20:16:00+00:00,2025-08-05 22:39:00+00:00,200,A321-2NX,Mainline,85,101,62,-4.0,183,0.915,80.0,54.0,134.0,0.5970149253731343,0.0,Low SSR (0)
UA,972,2025-08-06,ORD,BRU,2025-08-06 17:55:00+00:00,2025-08-07 09:00:00+00:00,2025-08-06 20:19:00+00:00,2025-08-07 11:38:00+00:00,318,B787-10,Mainline,180,323,155,144.0,300,0.9433962264150944,212.0,68.0,280.0,0.7571428571428571,7.0,High SSR (>5)
G7,4445,2025-08-03,ORD,BHM,2025-08-03 10:55:00+00:00,2025-08-03 12:55:00+00:00,2025-08-03 10:48:00+00:00,2025-08-03 12:26:00+00:00,50,CRJ-550,Express,62,58,29,-7.0,50,1.0,18.0,16.0,34.0,0.5294117647058824,1.0,Medium SSR (1-5)
UA,664,2025-08-11,ORD,LGA,2025-08-11 16:00:00+00:00,2025-08-11 19:20:00+00:00,2025-08-11 15:53:00+00:00,2025-08-11 19:07:00+00:00,179,B737-900,Mainline,65,66,56,-7.0,156,0.8715083798882681,10.0,29.0,39.0,0.2564102564102564,2.0,Medium SSR (1-5)
UA,343,2025-08-06,ORD,SFO,2025-08-06 10:53:00+00:00,2025-08-06 13:40:00+00:00,2025-08-06 10:52:00+00:00,2025-08-06 13:43:00+00:00,200,A321-2NX,Mainline,1515,1525,62,-1.0,199,0.995,49.0,71.0,120.0,0.4083333333333333,0.0,Low SSR (0)
UA,1358,2025-08-14,ORD,RDU,2025-08-14 07:00:00+00:00,2025-08-14 10:03:00+00:00,2025-08-14 06:54:00+00:00,2025-08-14 09:49:00+00:00,126,A319-100,Mainline,850,850,43,-6.0,113,0.8968253968253969,22.0,61.0,83.0,0.2650602409638554,0.0,Low SSR (0)
UA,1377,2025-08-09,ORD,MYR,2025-08-09 11:20:00+00:00,2025-08-09 14:35:00+00:00,2025-08-09 11:26:00+00:00,2025-08-09 14:50:00+00:00,150,A320-200,Mainline,160,195,46,6.0,141,0.94,40.0,70.0,110.0,0.3636363636363636,1.0,Medium SSR (1-5)
UA,1577,2025-08-08,ORD,SFO,2025-08-08 14:40:00+00:00,2025-08-08 17:26:00+00:00,2025-08-08 14:51:00+00:00,2025-08-08 17:09:00+00:00,234,B757-300,Mainline,80,85,66,11.0,234,1.0,39.0,144.0,183.0,0.2131147540983606,4.0,Medium SSR (1-5)
UA,2189,2025-08-12,ORD,LGA,2025-08-12 13:00:00+00:00,2025-08-12 16:20:00+00:00,2025-08-12 13:18:00+00:00,2025-08-12 17:44:00+00:00,166,B737-800,Mainline,57,99,51,18.0,111,0.6686746987951807,10.0,54.0,64.0,0.15625,2.0,Medium SSR (1-5)
G7,4484,2025-08-04,ORD,AVL,2025-08-04 18:15:00+00:00,2025-08-04 21:18:00+00:00,2025-08-04 18:10:00+00:00,2025-08-04 21:02:00+00:00,50,CRJ-550,Express,70,51,29,-5.0,44,0.88,25.0,3.0,28.0,0.8928571428571429,2.0,Medium SSR (1-5)
OO,5915,2025-08-07,ORD,LNK,2025-08-07 16:50:00+00:00,2025-08-07 18:45:00+00:00,2025-08-07 16:59:00+00:00,2025-08-07 19:12:00+00:00,50,CRJ-200,Express,45,41,29,9.0,43,0.86,23.0,16.0,39.0,0.5897435897435898,1.0,Medium SSR (1-5)
UA,2302,2025-08-01,ORD,BWI,2025-08-01 07:00:00+00:00,2025-08-01 10:03:00+00:00,2025-08-01 06:59:00+00:00,2025-08-01 09:56:00+00:00,150,A320-200,Mainline,846,845,46,-1.0,144,0.96,24.0,53.0,77.0,0.3116883116883117,1.0,Medium SSR (1-5)
UA,1617,2025-08-04,ORD,PHL,2025-08-04 14:20:00+00:00,2025-08-04 17:36:00+00:00,2025-08-04 14:18:00+00:00,2025-08-04 17:41:00+00:00,166,B737-800,Mainline,65,60,51,-2.0,165,0.993975903614458,19.0,60.0,79.0,0.240506329113924,1.0,Medium SSR (1-5)
UA,881,2025-08-01,ORD,HND,2025-08-01 12:50:00+00:00,2025-08-02 15:55:00+00:00,2025-08-01 13:00:00+00:00,2025-08-02 15:47:00+00:00,318,B787-10,Mainline,1230,1145,155,10.0,313,0.9842767295597484,262.0,86.0,348.0,0.7528735632183908,7.0,High SSR (>5)
OO,5269,2025-08-02,ORD,PIA,2025-08-02 13:55:00+00:00,2025-08-02 15:03:00+00:00,2025-08-02 13:53:00+00:00,2025-08-02 14:51:00+00:00,50,CRJ-200,Express,110,123,29,-2.0,50,1.0,36.0,13.0,49.0,0.7346938775510204,6.0,High SSR (>5)
UA,980,2025-08-05,ORD,DUB,2025-08-05 20:15:00+00:00,2025-08-06 09:45:00+00:00,2025-08-05 20:20:00+00:00,2025-08-06 09:34:00+00:00,243,B787-8,Mainline,400,414,95,5.0,194,0.7983539094650206,95.0,72.0,167.0,0.5688622754491018,3.0,Medium SSR (1-5)
UA,1967,2025-08-12,ORD,LAX,2025-08-12 18:22:00+00:00,2025-08-12 20:54:00+00:00,2025-08-12 19:16:00+00:00,2025-08-12 21:15:00+00:00,179,B737-900,Mainline,72,60,56,54.0,153,0.8547486033519553,60.0,53.0,113.0,0.5309734513274337,4.0,Medium SSR (1-5)
UA,2147,2025-08-13,ORD,ALB,2025-08-13 18:30:00+00:00,2025-08-13 21:42:00+00:00,2025-08-13 18:31:00+00:00,2025-08-13 21:27:00+00:00,126,A319-100,Mainline,215,225,43,1.0,108,0.8571428571428571,77.0,8.0,85.0,0.9058823529411764,0.0,Low SSR (0)
OO,5469,2025-08-13,ORD,SDF,2025-08-13 07:25:00+00:00,2025-08-13 09:57:00+00:00,2025-08-13 07:19:00+00:00,2025-08-13 09:36:00+00:00,50,CRJ-550,Express,82,100,29,-6.0,49,0.98,18.0,3.0,21.0,0.8571428571428571,2.0,Medium SSR (1-5)
UA,1905,2025-08-05,ORD,PIT,2025-08-05 18:10:00+00:00,2025-08-05 20:51:00+00:00,2025-08-05 18:07:00+00:00,2025-08-05 20:27:00+00:00,150,A320-200,Mainline,65,70,46,-3.0,138,0.92,49.0,13.0,62.0,0.7903225806451613,3.0,Medium SSR (1-5)
UA,2243,2025-08-02,ORD,RIC,2025-08-02 18:20:00+00:00,2025-08-02 21:30:00+00:00,2025-08-02 18:21:00+00:00,2025-08-02 21:31:00+00:00,150,A320-200,Mainline,86,102,46,1.0,136,0.9066666666666666,91.0,16.0,107.0,0.8504672897196262,0.0,Low SSR (0)
OO,5984,2025-08-03,ORD,BIL,2025-08-03 09:20:00+00:00,2025-08-03 11:36:00+00:00,2025-08-03 09:10:00+00:00,2025-08-03 11:11:00+00:00,76,ERJ-175,Express,89,76,34,-10.0,71,0.9342105263157896,43.0,6.0,49.0,0.8775510204081632,3.0,Medium SSR (1-5)
UA,1655,2025-08-14,ORD,DCA,2025-08-14 18:00:00+00:00,2025-08-14 21:02:00+00:00,2025-08-14 22:59:00+00:00,2025-08-15 01:54:00+00:00,150,A320-200,Mainline,-123,145,54,299.0,119,0.7933333333333333,14.0,3.0,17.0,0.8235294117647058,0.0,Low SSR (0)
OO,5517,2025-08-14,ORD,PVD,2025-08-14 18:15:00+00:00,2025-08-14 21:54:00+00:00,2025-08-14 19:01:00+00:00,2025-08-14 22:17:00+00:00,76,ERJ-175,Express,-8,38,34,46.0,75,0.986842105263158,18.0,23.0,41.0,0.4390243902439024,4.0,Medium SSR (1-5)
YX,3498,2025-08-14,ORD,CVG,2025-08-14 07:10:00+00:00,2025-08-14 09:35:00+00:00,2025-08-14 07:05:00+00:00,2025-08-14 09:43:00+00:00,76,ERJ-175,Express,50,62,34,-5.0,68,0.8947368421052632,33.0,8.0,41.0,0.8048780487804879,0.0,Low SSR (0)
UA,2075,2025-08-02,ORD,TPA,2025-08-02 17:55:00+00:00,2025-08-02 21:45:00+00:00,2025-08-02 17:51:00+00:00,2025-08-02 21:25:00+00:00,179,B737-MAX9,Mainline,64,86,56,-4.0,179,1.0,50.0,48.0,98.0,0.5102040816326531,4.0,Medium SSR (1-5)
UA,2364,2025-08-05,ORD,CMH,2025-08-05 10:38:00+00:00,2025-08-05 13:07:00+00:00,2025-08-05 10:32:00+00:00,2025-08-05 13:14:00+00:00,166,B737-800,Mainline,69,55,51,-6.0,152,0.9156626506024096,58.0,39.0,97.0,0.5979381443298969,3.0,Medium SSR (1-5)
UA,721,2025-08-08,ORD,BOS,2025-08-08 09:15:00+00:00,2025-08-08 12:50:00+00:00,2025-08-08 09:11:00+00:00,2025-08-08 12:51:00+00:00,179,B737-MAX9,Mainline,80,86,56,-4.0,175,0.9776536312849162,23.0,83.0,106.0,0.2169811320754717,5.0,Medium SSR (1-5)
UA,1756,2025-08-02,ORD,YYZ,2025-08-02 21:14:00+00:00,2025-08-02 23:58:00+00:00,2025-08-02 21:57:00+00:00,2025-08-03 00:29:00+00:00,166,B737-800,Mainline,63,74,65,43.0,131,0.7891566265060241,60.0,17.0,77.0,0.7792207792207793,2.0,Medium SSR (1-5)
UA,1269,2025-08-15,ORD,CLE,2025-08-15 18:00:00+00:00,2025-08-15 20:28:00+00:00,2025-08-15 18:03:00+00:00,2025-08-15 20:28:00+00:00,179,B737-900,Mainline,137,145,56,3.0,132,0.7374301675977654,31.0,15.0,46.0,0.6739130434782609,1.0,Medium SSR (1-5)
G7,4458,2025-08-04,ORD,LIT,2025-08-04 12:45:00+00:00,2025-08-04 14:38:00+00:00,2025-08-04 12:35:00+00:00,2025-08-04 14:24:00+00:00,50,CRJ-550,Express,65,89,29,-10.0,50,1.0,15.0,5.0,20.0,0.75,1.0,Medium SSR (1-5)
OO,5841,2025-08-15,ORD,MEM,2025-08-15 12:45:00+00:00,2025-08-15 14:44:00+00:00,2025-08-15 12:45:00+00:00,2025-08-15 14:42:00+00:00,70,ERJ-175,Express,57,64,34,0.0,56,0.8,21.0,8.0,29.0,0.7241379310344828,3.0,Medium SSR (1-5)
UA,490,2025-08-15,ORD,SAT,2025-08-15 08:45:00+00:00,2025-08-15 11:45:00+00:00,2025-08-15 08:44:00+00:00,2025-08-15 11:28:00+00:00,126,B737-700,Mainline,1508,1500,43,-1.0,97,0.7698412698412699,31.0,28.0,59.0,0.5254237288135594,1.0,Medium SSR (1-5)
G7,4391,2025-08-08,ORD,SGF,2025-08-08 20:06:00+00:00,2025-08-08 22:00:00+00:00,2025-08-08 20:08:00+00:00,2025-08-08 21:55:00+00:00,50,CRJ-550,Express,101,103,29,2.0,46,0.92,28.0,7.0,35.0,0.8,1.0,Medium SSR (1-5)
G7,4416,2025-08-04,ORD,STL,2025-08-04 18:05:00+00:00,2025-08-04 19:31:00+00:00,2025-08-04 18:04:00+00:00,2025-08-04 19:42:00+00:00,50,CRJ-550,Express,55,59,29,-1.0,50,1.0,2.0,1.0,3.0,0.6666666666666666,0.0,Low SSR (0)
OO,5260,2025-08-03,ORD,FSD,2025-08-03 08:54:00+00:00,2025-08-03 10:50:00+00:00,2025-08-03 08:45:00+00:00,2025-08-03 10:21:00+00:00,50,CRJ-550,Express,81,99,29,-9.0,48,0.96,26.0,8.0,34.0,0.7647058823529411,1.0,Medium SSR (1-5)
UA,909,2025-08-08,ORD,AMS,2025-08-08 18:15:00+00:00,2025-08-09 09:20:00+00:00,2025-08-08 18:50:00+00:00,2025-08-09 09:39:00+00:00,243,B787-8,Mainline,1455,1378,150,35.0,235,0.9670781893004116,144.0,85.0,229.0,0.62882096069869,6.0,High SSR (>5)
YX,3601,2025-08-12,ORD,YYZ,2025-08-12 08:50:00+00:00,2025-08-12 11:49:00+00:00,2025-08-12 08:42:00+00:00,2025-08-12 11:31:00+00:00,76,ERJ-175,Express,55,56,42,-8.0,76,1.0,4.0,27.0,31.0,0.1290322580645161,1.0,Medium SSR (1-5)
OO,5274,2025-08-13,ORD,SBN,2025-08-13 21:30:00+00:00,2025-08-13 23:30:00+00:00,2025-08-13 21:50:00+00:00,2025-08-13 23:46:00+00:00,50,CRJ-550,Express,73,98,29,20.0,49,0.98,28.0,0.0,28.0,1.0,3.0,Medium SSR (1-5)
UA,275,2025-08-02,ORD,RAP,2025-08-02 08:45:00+00:00,2025-08-02 10:20:00+00:00,2025-08-02 08:59:00+00:00,2025-08-02 10:27:00+00:00,150,A320-200,Mainline,59,75,46,14.0,148,0.9866666666666668,36.0,3.0,39.0,0.9230769230769232,4.0,Medium SSR (1-5)
OO,5712,2025-08-07,ORD,GSP,2025-08-07 13:55:00+00:00,2025-08-07 16:54:00+00:00,2025-08-07 13:53:00+00:00,2025-08-07 16:40:00+00:00,76,ERJ-175,Express,40,54,34,-2.0,69,0.9078947368421052,6.0,26.0,32.0,0.1875,1.0,Medium SSR (1-5)
UA,1324,2025-08-05,ORD,SFO,2025-08-05 19:48:00+00:00,2025-08-05 22:38:00+00:00,2025-08-05 19:47:00+00:00,2025-08-05 22:51:00+00:00,200,A321-2NX,Mainline,84,78,62,-1.0,200,1.0,36.0,62.0,98.0,0.3673469387755102,3.0,Medium SSR (1-5)
UA,466,2025-08-08,ORD,DCA,2025-08-08 10:00:00+00:00,2025-08-08 12:58:00+00:00,2025-08-08 09:58:00+00:00,2025-08-08 12:42:00+00:00,126,A319-100,Mainline,135,152,43,-2.0,75,0.5952380952380952,3.0,27.0,30.0,0.1,0.0,Low SSR (0)
UA,2104,2025-08-10,ORD,BOS,2025-08-10 06:00:00+00:00,2025-08-10 09:26:00+00:00,2025-08-10 05:51:00+00:00,2025-08-10 09:10:00+00:00,179,B737-MAX9,Mainline,78,64,62,-9.0,151,0.8435754189944135,5.0,73.0,78.0,0.0641025641025641,0.0,Low SSR (0)
